프로젝트 명,엔드포인트 URL,엔드포인트 클래스,엔드포인트 메소드,사용 프로젝트 명,클래스,메소드(라인),메소드 분석,HTTP,엔드포인트 정의 위치,사용 파일,사용 라인,매칭 유형,신뢰도,소스 라인,endpoint_id
FinUp.Radar.Api,api/App,AppController,Option,FinUp.Stock.Mentor,View/Markup,View/Markup 영역 (FinUp.Stock.Mentor/Chat/ChatRoom.aspx:88),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",OPTIONS,FinUp.Radar.Api/Controllers/AppController.cs:238,FinUp.Stock.Mentor/Chat/ChatRoom.aspx,88,exact,High,"var vFileUrl = ""<%= System.Configuration.ConfigurationManager.AppSettings[""ApiPath""] %>"" + ""/api/app/chat/fileupload"";",227
FinUp.Radar.Api,api/App,AppController,Post,FinUp.Stock.Mentor,View/Markup,View/Markup 영역 (FinUp.Stock.Mentor/Chat/ChatRoom.aspx:88),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/AppController.cs:36,FinUp.Stock.Mentor/Chat/ChatRoom.aspx,88,exact,High,"var vFileUrl = ""<%= System.Configuration.ConfigurationManager.AppSettings[""ApiPath""] %>"" + ""/api/app/chat/fileupload"";",228
FinUp.Radar.Api,api/App,AppController,setCache,FinUp.Stock.Mentor,View/Markup,View/Markup 영역 (FinUp.Stock.Mentor/Chat/ChatRoom.aspx:88),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:274,FinUp.Stock.Mentor/Chat/ChatRoom.aspx,88,exact,High,"var vFileUrl = ""<%= System.Configuration.ConfigurationManager.AppSettings[""ApiPath""] %>"" + ""/api/app/chat/fileupload"";",229
FinUp.Radar.Api,api/App,AppController,setCacheData,FinUp.Stock.Mentor,View/Markup,View/Markup 영역 (FinUp.Stock.Mentor/Chat/ChatRoom.aspx:88),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:248,FinUp.Stock.Mentor/Chat/ChatRoom.aspx,88,exact,High,"var vFileUrl = ""<%= System.Configuration.ConfigurationManager.AppSettings[""ApiPath""] %>"" + ""/api/app/chat/fileupload"";",230
FinUp.Radar.Api,api/App,AppController,Option,FinUp.Stock.MobileWeb,InsightStockView.aspx,btnVideoJoinAction_Click (FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs:1118),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",OPTIONS,FinUp.Radar.Api/Controllers/AppController.cs:238,FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs,1118,exact,High,"//							string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",227
FinUp.Radar.Api,api/App,AppController,Post,FinUp.Stock.MobileWeb,InsightStockView.aspx,btnVideoJoinAction_Click (FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs:1118),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/AppController.cs:36,FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs,1118,exact,High,"//							string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",228
FinUp.Radar.Api,api/App,AppController,setCache,FinUp.Stock.MobileWeb,InsightStockView.aspx,btnVideoJoinAction_Click (FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs:1118),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:274,FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs,1118,exact,High,"//							string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",229
FinUp.Radar.Api,api/App,AppController,setCacheData,FinUp.Stock.MobileWeb,InsightStockView.aspx,btnVideoJoinAction_Click (FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs:1118),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:248,FinUp.Stock.MobileWeb/Insight/InsightStockView.aspx.cs,1118,exact,High,"//							string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",230
FinUp.Radar.Api,api/App,AppController,Option,FinUp.Stock.MobileWeb,BackupLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs:1472),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",OPTIONS,FinUp.Radar.Api/Controllers/AppController.cs:238,FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs,1472,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",227
FinUp.Radar.Api,api/App,AppController,Post,FinUp.Stock.MobileWeb,BackupLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs:1472),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/AppController.cs:36,FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs,1472,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",228
FinUp.Radar.Api,api/App,AppController,setCache,FinUp.Stock.MobileWeb,BackupLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs:1472),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:274,FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs,1472,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",229
FinUp.Radar.Api,api/App,AppController,setCacheData,FinUp.Stock.MobileWeb,BackupLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs:1472),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:248,FinUp.Stock.MobileWeb/Leading/BackupLeadingView.aspx.cs,1472,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",230
FinUp.Radar.Api,api/App,AppController,Option,FinUp.Stock.Web,BackUpLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs:1505),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",OPTIONS,FinUp.Radar.Api/Controllers/AppController.cs:238,FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs,1505,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",227
FinUp.Radar.Api,api/App,AppController,Post,FinUp.Stock.Web,BackUpLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs:1505),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/AppController.cs:36,FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs,1505,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",228
FinUp.Radar.Api,api/App,AppController,setCache,FinUp.Stock.Web,BackUpLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs:1505),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:274,FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs,1505,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",229
FinUp.Radar.Api,api/App,AppController,setCacheData,FinUp.Stock.Web,BackUpLeadingView.aspx,btnJoinChat_ServerClick (FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs:1505),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:248,FinUp.Stock.Web/Leading/BackUpLeadingView.aspx.cs,1505,exact,High,"string.Format(""{0}/api/app/chat/subscribe/{1}/{2}"", this.StockPointAPIUrl, this.LoginUserIdx, this.CIdx)",230
FinUp.Radar.Api,api/App,AppController,Option,FinUp.StockData.ChartCapture.App,Config,설정/상수 영역 (FinUp.StockData.ChartCapture.App/App.config:23),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",OPTIONS,FinUp.Radar.Api/Controllers/AppController.cs:238,FinUp.StockData.ChartCapture.App/App.config,23,exact,High,"<add key=""CacheloadUrl"" value=""https://pre-apichat.finup.co.kr/api/app/chat/cacheload"" />",227
FinUp.Radar.Api,api/App,AppController,Post,FinUp.StockData.ChartCapture.App,Config,설정/상수 영역 (FinUp.StockData.ChartCapture.App/App.config:23),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/AppController.cs:36,FinUp.StockData.ChartCapture.App/App.config,23,exact,High,"<add key=""CacheloadUrl"" value=""https://pre-apichat.finup.co.kr/api/app/chat/cacheload"" />",228
FinUp.Radar.Api,api/App,AppController,setCache,FinUp.StockData.ChartCapture.App,Config,설정/상수 영역 (FinUp.StockData.ChartCapture.App/App.config:23),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:274,FinUp.StockData.ChartCapture.App/App.config,23,exact,High,"<add key=""CacheloadUrl"" value=""https://pre-apichat.finup.co.kr/api/app/chat/cacheload"" />",229
FinUp.Radar.Api,api/App,AppController,setCacheData,FinUp.StockData.ChartCapture.App,Config,설정/상수 영역 (FinUp.StockData.ChartCapture.App/App.config:23),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:248,FinUp.StockData.ChartCapture.App/App.config,23,exact,High,"<add key=""CacheloadUrl"" value=""https://pre-apichat.finup.co.kr/api/app/chat/cacheload"" />",230
FinUp.Radar.Api,Cache/Keyword,CacheController,SetCacheKeyword,FinUp.Radar.Web.Admin,KeywordList.aspx,btnRefreshAPICache_Click (FinUp.Radar.Web.Admin/Keyword/KeywordList.aspx.cs:485),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/CacheController.cs:41,FinUp.Radar.Web.Admin/Keyword/KeywordList.aspx.cs,485,exact,High,"string urlCache = ThemeRadarApiUrl.ToLower().Replace(""/app"", """").Replace(""https"", ""http"") + ""/Cache/Keyword"";",234
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:62),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,62,exact,High,"<add key=""StockPrice"" value=""https://pre-apiradar.finup.co.kr/cache/setcache"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:63),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,63,exact,High,"<add key=""StockPrice1"" value=""http://apiradar01.finup.co.kr/cache/setcache"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:64),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,64,exact,High,"<add key=""StockPrice2"" value=""http://apiradar02.finup.co.kr/cache/setcache"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:66),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,66,exact,High,"<add key=""IndustryCacheUrl"" value=""http://pre-apiradar.finup.co.kr/cache/setcacheindustry"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:67),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,67,exact,High,"<add key=""IndustryCacheUrl1"" value=""http://pre-apiradar01.finup.co.kr/cache/setcacheindustry"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:68),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/App.config,68,exact,High,"<add key=""IndustryCacheUrl2"" value=""http://apiradar02.finup.co.kr/cache/setcacheindustry"" />",235
FinUp.Radar.Api,cache/setcache,CacheController,setCache,FinUp.Radar.App.AlphaBot,StockPrice,SetIndustryPrice (FinUp.Radar.App.AlphaBot/Operation/ProcessUnit/StockPrice.cs:100),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:69,FinUp.Radar.App.AlphaBot/Operation/ProcessUnit/StockPrice.cs,100,exact,High,"//string result2 = SendPost(""https://pre-apiradar.finup.co.kr/cache/setcache"", json);",235
FinUp.Radar.Api,cache/setcacheindustry,CacheController,SetCacheIndustry,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:66),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:95,FinUp.Radar.App.AlphaBot/App.config,66,exact,High,"<add key=""IndustryCacheUrl"" value=""http://pre-apiradar.finup.co.kr/cache/setcacheindustry"" />",237
FinUp.Radar.Api,cache/setcacheindustry,CacheController,SetCacheIndustry,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:67),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:95,FinUp.Radar.App.AlphaBot/App.config,67,exact,High,"<add key=""IndustryCacheUrl1"" value=""http://pre-apiradar01.finup.co.kr/cache/setcacheindustry"" />",237
FinUp.Radar.Api,cache/setcacheindustry,CacheController,SetCacheIndustry,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:68),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Radar.Api/Controllers/CacheController.cs:95,FinUp.Radar.App.AlphaBot/App.config,68,exact,High,"<add key=""IndustryCacheUrl2"" value=""http://apiradar02.finup.co.kr/cache/setcacheindustry"" />",237
FinUp.Radar.Api,Cache/WordFilter,CacheController,SetCacheWordFilter,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:71),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/CacheController.cs:25,FinUp.Radar.App.AlphaBot/App.config,71,exact,High,"<add key=""CacheWordFilter1"" value=""https://pre-apithemeradar.finup.co.kr/Cache/WordFilter"" />",239
FinUp.Radar.Api,Cache/WordFilter,CacheController,SetCacheWordFilter,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:73),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/CacheController.cs:25,FinUp.Radar.App.AlphaBot/App.config,73,exact,High,"<!--<add key=""CacheWordFilter1"" value=""http://apiradar02.finup.co.kr/Cache/WordFilter"" />",239
FinUp.Radar.Api,Cache/WordFilter,CacheController,SetCacheWordFilter,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:74),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/CacheController.cs:25,FinUp.Radar.App.AlphaBot/App.config,74,exact,High,"<add key=""CacheWordFilter2"" value=""http://apiradar01.finup.co.kr/Cache/WordFilter"" />-->",239
FinUp.Radar.Api,Data/IndustryDiff,DataController,GetDiff,FinUp.General.Admin,StockDetail.aspx,GetIndustryDiff (FinUp.General.Admin/Manage/Data/StockDetail.aspx.cs:704),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/DataController.cs:17,FinUp.General.Admin/Manage/Data/StockDetail.aspx.cs,704,exact,High,"apiUrl += ""/Data/IndustryDiff"";",240
FinUp.Radar.Api,getHealthCheck,AppController,getHealthCheck,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:54),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:301,FinUp.Radar.App.AlphaBot/App.config,54,exact,High,"<add key=""ApiRadarHealthCheck"" value=""https://apiradar.finup.co.kr/gethealthcheck"" />",242
FinUp.Radar.Api,getHealthCheck,AppController,getHealthCheck,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:61),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:301,FinUp.Radar.App.AlphaBot/App.config,61,exact,High,"<add key=""ApiRadarHealthCheck"" value=""https://apiradar.finup.co.kr/gethealthcheck"" />",242
FinUp.Radar.Api,getHealthCheck,AppController,getHealthCheck,FinUp.Radar.Web.Admin,Config,설정/상수 영역 (FinUp.Radar.Web.Admin/Web.config:32),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:301,FinUp.Radar.Web.Admin/Web.config,32,exact,High,"<add key=""ApiUrlThemeLogConditionCache01"" value=""http://apiradar01.finup.co.kr/getHealthCheck"" />",242
FinUp.Radar.Api,getHealthCheck,AppController,getHealthCheck,FinUp.Radar.Web.Admin,Config,설정/상수 영역 (FinUp.Radar.Web.Admin/Web.config:33),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:301,FinUp.Radar.Web.Admin/Web.config,33,exact,High,"<add key=""ApiUrlThemeLogConditionCache02"" value=""http://apiradar02.finup.co.kr/getHealthCheck"" />",242
FinUp.Radar.Api,getThemeLogTopTheme,AppController,getThemeLogTopTheme,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:98),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:455,FinUp.Radar.App.AlphaBot/App.config,98,exact,High,"<add key=""ThemeLogPushRank"" value=""https://pre-apiradar.finup.co.kr/getThemeLogTopTheme"" />",243
FinUp.Radar.Api,sendThemeLogToTelegram,AppController,sendThemeLogToTelegram,FinUp.Radar.App.AlphaBot,Config,설정/상수 영역 (FinUp.Radar.App.AlphaBot/App.config:79),"문자열/경로 참조 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Radar.Api/Controllers/AppController.cs:400,FinUp.Radar.App.AlphaBot/App.config,79,exact,High,"<add key=""ThemeLogSendMessageApi"" value=""https://pre-apiradar.finup.co.kr/sendThemeLogToTelegram"" />",245
